id,title,year
p5042ae110a849511c89c049de7d4e6e8,An Agent-Oriented Testbed for Distributed Artificial Intelligence. In S.M.,
p4ed1765d4cdc372010ec01a04d2f5979,The problem of induction and machine learning.,
p597a6161430da839a5142cb4cbcdac14,An interactive system to learn functional logic programs.,
pb58fd85145c05b6830669ae2479fa0d9,Induction of prolog programs with markus.,
pda093ed3d2d93cdce17261d5c77e1af4,Controlling the complexity of learning in logic through syntatic and task-oriented models.,
peb71752d8185d114ac98783f82d90dad,Refinement strategies for inductive learning of simple prolog programs.,
pf9421c22b868a01fbfd79c0b5d4b0c53,"Analogical and Inductive Inference,",
p3eae1f1260a32565bae9520968c36dc9,Balanced cooperative modelling.,
p19ed87497c3e3776558d8d938eb06491,"Inverse entailment and progol,",
p1359ee54f0d52656bfc0e0edf0c1604b,Inductive inference of theories from facts.,
pf2ad0bb6f69f45260ef8ccc6c3963f0d,Cluster Analysis for Applica tions.,
p9aabc86077c8272f4b20a09db46b4cf7,Query Optimization in Heterogeneous DBMS.,
p7bf898602042cf45b9a335e0d2ae4e09,Hierarchical clustering schemes.,
pae7d20d6ea39e9bdf86b067922acfd45,Multidatabase Query Optimization: Issues and Solutions.,
p65495f6ac506813e60a99d5261b1b77a,"Database Tuning: A Principled Approach,",
p2fa24b3ee1a93bf7044721e39cfbb1ec,Basic and Advanced Sampling Methods.,
p0d5d4e8d3b349a972de47f46db95351a,E.H. (1984) Rule-Based Expert Systems: The MYCIN Experiments of the Stanford Heuristic Programming Project Addison-Wesley Publishing Co.,
p10eadd830c73e04abe30190bbf787c76,"(1993 ) Generic Tasks and Task Structures In David,",
p5052b2d9e78733c09d43393a51d13afd,"Heuristic Classification Artificial Intelligence,",
pf0a6083cc4560e2afedb3c030a779eb2,(1996) Applications of Formal Concept Analysis to Information Retrieval using an Hierarchically Structured Thesaurus Conceptual Structures: Knowledge Representation as Interlingua (Eds.,
p43ea3a63d0f6c5a86e93ca6caa2fb1d3,(1990 ) A Philosophical Basis for Knowledge Acquisition . Knowledge Acquisition 2:2,
pf0b241d0d72ddc2ae17f6f5d2a55a052,"(1991) Ripple Down Rules: Possibilities and Limitations 6th Banff AAAI Knowledge Acquisition for Knowledge Based Systems Workshop,",
p18a504845d3b321fa465382a4b7bfb93,(1994) Local Patching Produces Compact Knowledge Bases A Future in Knowledge Acquisition Eds L.,
p86e745b1c88c38832e410b496360fabe,"(1995) The Use of Simulated Experts in Evaluating Knowledge Acquisition , Proceedings 9th Banff Knowledge Acquisition for Knowledge Based Systems Workshop Banff.",
p84f620a30fde82837cf706a7e0a9f505,(1996 ) Graph Drawing Methods Conceptual Structures: Knowledge Representation as Interlingua (Eds.,
p89e12847b4073cb52dc902c761d48681,a Pathologist Maintained Expert System for the Interpretation of Chemical Pathology Reports Pathology 25:,
pe91e3565e8d6e8bb7c2278daa93499ba,(1995) Prudent Expert Systems with Credentials: Managing the expertise of Decision Support Systems Int.,
p6d2bb27885c73d2c4a83e7f39cf14324,(1995 ) Collaboration through Concept Maps CSCL95 Proceedings September 1995.,
pc3179f891b6a8d0c7f524d9c9848ab45,(1988) Composition and Decomposition of Data In Classification and Related Methods of Data Analysis (Ed.,
pddb17d1605d257b46cbd11bc4f581f90,(1989) Conceptual Scaling In Applications of Combinatorics and Graph Theory to the Biological Sciences (Ed.,
pbf87a4ae1d88e967a19443ceaf10194f,"T.V., and Lenat,",
p083982880e6726d6dd280aa6a35a05a4,"Thomas (1993 ) Reusable Frameworks of Problem Solving In Catherine Peyralbe (ed.) IJACI-93 Workshop on Knowledge Sharing and Information Interchange Chamberry,",
p95a1e90e95f37723bcf52923921bd7ec,(1996) Ripple-down rules: a potential tool for documenting agricultural knowledge as it emerges . p313-316.,
p6aeff18ff7b0ecfd8e70edf092d9915c,P (1995) Multiple Classification Ripple Down Rules: Evaluation and Possibilities Proceedings 9th Banff Knowledge Acquisition for Knowledge Based Systems Workshop Banff.,
pfd0857a23e332aa5d68c357febcd8516,(1996) Validating Knowledge Acquisition:,
pa117794d2ed2321cd467a758c5bf4846,"G.A, (1955) The Psychology of Personal Constructs New York,",
p202fcc3f32b743fbe3cb48866bfa3a1a,"(1983) Adapting a Consultation System to Critique User Plans . International Journal of Man-Machine Studies 19,",
p38a58432d6e0c15291909b36b76f0b5b,"Canberra,",
pfb04ca8c0a9b25883b46778cc41abb69,"(1988) Preliminary Steps Toward a Taxonomy of Problem-Solving Methods Automating Knowledge Acquisition for Expert Systems Marcus,",
p979f860cc4ac3f2cb226a1ffe11b17ed,(1995) The (Extensive) Implications of Evaluation on the Development of Knowledge-Based Systems in Proceedings 9th Banff Knowledge Acquisition for Knowledge Based Systems Workshop Banff.,
pd94d578d7f65b349b63572dea825641d,(1993) An Expert System for Ion Chromatography Developed using Machine Learning and Knowledge in Context Proceedings of the 6th Int.,
p656c642a5c64069e5890654594b53369,(1992 ) The DARPA Knowledge Sharing Effort: Progress Report In C.,
pa130f715158dfccb9de2f42b3fb36694,Zdzislaw (1991) Rough Sets: Theoretical Aspects of Reasoning about Data Kluwer Academic Publishers Dordrecht.,
p9b541695cbd4535a9fdd42ad2993c687,(1989) Helping with a Humanly Impossible Task:,
p2aa946b1cce1bde946d04a0e0e495379,"P (1996) Using Rough Set Theory to Verify Production Rules and Support Reuse Proceedings of the Verification,",
p908c2ec509def51fa750f6fd0e4349d4,"P (1996) Building Knowledge Based Systems that Match the Decision Situation Using Ripple Down Rules , Intelligent Decision Support 96 9th Sept, 1996,",
p860ffd92665fc36cbf16966ec19a068f,"P (1996) The Reuse of Ripple Down Rule Knowledge Bases: Using Machine Learing ot Remove Repetition Proceedings of Pacific Knowledge Acquisition Workshop PKAW96,",
p76e2ba776dad9a9b9b2c015d1dcf2fe4,(1990) Computer/User Cooperation Issues for Knowledge-Based Systems:,
p3c7f9ff871a69d1fc8e28537ad4f9328,"(1996) Algebraic Foundation and Improved Methods of Induction of Ripple Down Rules Proceedings of Pacific Knowledge Acquisition Workshop PKAW96,",
p6860d9de453e15292e980f2270e0726e,"(1993) The Roles of Knowledge and Representation in Problem Solving In David,",
p1ac713f249b13f58ef8248347d8cbc54,"(1993) The Componential Framework and Its Role in Reusability In David,",
p0fe0d09c74e55fae5d4c8cd8d72ec863,"J.(1993 ) Explanation in second generation ES In David,",
p169e0f9a3342dfb84adf6ea6a1035bbf,(1988) Conceptual Grid Evaluation In H.H. Bock ed. Classification and Related Methods of Data Analysis Elsevier Science Publishers B.V.,
p08d496fa528b994842738fd7f7a483f4,"(1993 ) Issues in Knowledge Level Modelling In David,",
p7382d8c85c5cc540849a4597cada09bc,"(1982) Restructuring Lattice Theory: An Approach Based on Hierarchies of Concepts In Ordered Sets (Ed. Rival) pp:445-470,",
pa96b89dd6684eb581b9557659324cf78,(1989a) Lattices in Data Analysis: How to Draw them with a Computer In Algorithms and Order (Ed.,
p013e19add8e46fbad24fb54864bbe99c,"(1989b) Knowledge Acquisition by Methods of Formal Concept Analysis In Data Analysis, Learning Symbolic and Numeric Knowledge (Ed.",
pb4794e324543f12e43e2500ba95265c1,(1992) Concept Lattices and Conceptual Knowledge Systems Computers Math.,
p8ec33441561e6e92dc071a7ada34bdeb,(1996) Conceptual Structures of Multicontexts Conceptual Structures: Knowledge Representation as Interlingua (Eds.,
p94c068369884350ed0130385a4ef0ee6,"(1995) An In-Depth Analysis of Propose and Revise Problem Solving Methods 9 th Knowledge Acquisition for KBS Workshop Banff,",
pd1e524d3af52ed43179e26af624a4172,On the logic of theory change: Partial meet contraction and revision functions.,
pef0f04c92e9d2247f76eb99799bfe8a7,Evolution of Cooperation.,
p070d16a8ad3f54a8bdfd25800e796556,Knowledge in Flux: Modeling the Dynamics of Epistemic States.,
p3b184897a1232afe49daf6dd3daf3573,Nonmonotonic inference based on expectations.,
p9d3bc3dc4736a4acb189fb317d9e9152,Two modellings for theory change.,
p180c9969b531a8a9b7b226f822baba9e,"Nonmonotonic reasoning, preferential models and cumulative logics.",
p52b2de0e64cefc576f4f03e761055f58,The Role of Abductive Reasoning within the Process of Belief revision.,
p2b442a49cef3c6dcd240ea2187f0a14f,"Making up one's mind: Foundations, coherence,",
pc35389093e002f3343762d3eb047fe69,Megainduction:,
p7feed46cc4de44c789bdd3caab514d0a,A Future for Knowledge Acqusition:,
pd2d058eb4b0132b1569311675c5d66c0,PEIRS: a pathologist maintained expert system for the interpretation of chemical pathology reports.,
pd8828cef26a5c471eab4591f5c0ecac7,Induction of RippleDown Rules Applied to Modeling Large Databases.,
p3c9e8d99c614352df2008fab4eec91f5,Record Multiple Classification Ripple Down Rules.,
p208bf34140d1d38cadbabd699a35cc04,SALT: A knowledge Acqusition Language for Propose-and-Revise Systems.,
p1a54c7af7ef592bb5fda745e2b8a94b6,Parametric Design Problem Solving.,
p4f3abdb7e65b8d421dc27f09ef158905,Teaching a Computer Ion Chromatography from a Database of Published Methods.,
p08fb954cc2de2e0331b431cdab6de161,Systematic Introduction to Expert Systems. Knowlege Representations and ProblemSolving Methods.,
p1153900860adc4f9247654732fc7515b,Improving Competence by Integrating Case-Based Reasoning and Heuristic Search.,
p43e27206e21dd09f5e9c29c569fd81a4,(1995) Problem solving methods for diagno-sis and their role in knowledge acquisition.,
p908dcef3bce539ba385650544aced63e,(1986) Generic tasks in knowledge-based reasoning: High-level building blocks for expert system design.,
p7516e20bb2f891d1a827212d36c5b4ee,A (1992) Ripple down rules: Turning knowledge acquisition into knowledge maintenance.,
pa8c7eb40f9a5132fbf43946b17ec4289,(1990) A philosophical basis for knowledge acquisition.,
pd5253e5790454068e72b757999246580,(1993) Knowledge acquisition without knowledge analysis.,
pc84d2edec135357860fa6b156f85118f,(1998) From multiple classification rdr to configuration rdr.,
p90c467bb0fdbf93650b4ed8e6ac2a01d,Lenat.,
p797fad7786511d863ff7f244b7376aea,(1995) Task modeling with reusable problem-solving methods.,
p18e32d5eb25707fdf2f42f459f915fc9,(1997) The tower-of-adapter method for develop-ing and reusing problem-solving methods.,
p324206a9988942a4106a0b9e95d30cb5,"(1997) Using ontologies for defining tasks, problem-solving methods and their map-pings.",
pcb91dc8890da42151df537b34ea782a4,(1991) Induction and visualisation of rules with ex-ceptions.,
p1d7b340c078f4d4fe27c98ed85799e99,(1994) Formal Design Methods for CAD.,
pe38652b76be80663d51c5819b40971ae,(1989) Automated knowledge acquisition for strategic knowledge.,
pf609e5ea961919866c30c28e35333fe2,(1993) Soar: An architecture for general intelligence.,
p6f5506243eab71c43fa6d16a1bc0d940,(1996) Parametric design problem solving.,
p4826e6248903c51e59ef57865cf8afdc,(1982) The knowledge level.,
peb021d377cb00ec759ae1bd990483bc4,"(1963) GPS, a program that simulates human thought.",
p6b97a704712065a1c26c6d7013d10cda,(1989) Search techniques.,
p3504df8de8281602746be32228096047,(1993) Systematic Introduction to Expert Systems: Knowledge Representation and Problem-Solving Methods.,
p6bc1679baf4b9aa4b81cb1736c0745b6,(1992) A world championship caliber checkers program.,
p3d8efeb03278140ab4795992228bbdaa,A comprehensive methodology for KBS.,
p4823d91104a2334ad304065e1b287d87,(1997) Combining knowl-edge acquisition and machine learning to control dynamic systems.,
pec24900e1de597fc64ba595152444672,J (1995) Planning and learning: The PRODIGY architecture.,
p43c5691c25a6ed88b708f577d95e7a3c,G.R. (1993) Acquiring Knowledge in Soar.,
p4215f86a2f201c34396facd00452f06e,"Rothenfluh,",
p6b91628e9068bb50bc037f280fb6b938,Architectures for Volatile Hypertext.,
pd97925fbe20ad5836f21af62e96a7c29,Visualizing Queries and Querying Visualizations.,
p229037395aff290201faae209c7e973c,Visualizing and Querying Software Structures.,
p538c38d7ed2a4a1c52de2034afe3abf7,Three-Dimensional Graphic Representations of Large Knowledge Bases.,
pd4a253b50dad8ad2fa629e2c42039e9b,Seeing the Forest for the Trees: Hierarchical Display of Hypertext Structure.,
p415bf10f747829b44f824be15379654b,Generalized Fisheye Views.,
p2d7d53773553d11a69cc9b1c7ca1e003,Design of a browsing interface for information retrieval.,
p9516c8f631b7099df04769758d6f84af,An efficient text searching system.,
peea57218dc76b0dd58e699c4a2df9fcf,Halasz. Reflections on Notecards: Seven Issues for the Next Generation of Hypermedia Systems.,
pc9a6065123e9431bb51f2a88099b9d59,Interactive Graph Layout.,
p6091b6daab79fce16de628a95370d850,Tree-Maps: A Space-Filling Approach to the Visualization of Hierarchical Information Structures.,
paf801e469b8bbdf031afd14d9fc3a2b5,The Perspective Wall: Detail and Context Smoothly Integrated.,
p807723909df24ae11b83cbc29c04e353,Industrial Strength Hypermedia: Requirements for a Large Engineering Enterprise.,
p99789472621456b0a7e209b1f87bda6d,A Divide-and-Conquer Algorithm for the Automatic Layout of Large Directed Graphs.,
p613ccc0fa7f29fa49154c38934970441,A Fisheye Presentation Strategy: Aircraft Maintenance Data.,
p2c683b60ace5097adde660eec6e9f994,EDGE: An Extensible Graph Editor.,
p0ab7162acf4f7db580914915b65814a3,"A Suite of Hygraph Visualization Utilities. In A.O. Mendelzon, editor, Declarative database visualization: recent papers from the Hy+/GraphLog project.",
pea92ebf5b0db37b0929648616f00f2d6,Flexible text display with lector.,
p1fd0ff2824d35f1a124674f537ccce97,Graphical Fisheye Views of Graphs.,
pbf37f88e778a99e15cef6f8f4b37f2e1,Future Directions for Human-Computer Interaction.,
pea6a327fc81cd07651dab391847da89e,`Good' Graphic Interfaces for `Good' Idea Organizers.,
pe7f75bd72fab960ed5c74043d38c2613,Visualization of Structural Information: Automatic Drawing of Compound Digraphs.,
pdab3507f8e06be9362b9fe83cb32bfd2,A Visual Representation for Knowledge Structures.,
pa6b6eea7d92a0656ec510c82bee7b6f9,Improving the Visualization of Hierarchies with Treemaps: Design Issues and Experimentation.,
p9a7c383456ab634c9d886033cd33264f,Context and Orientation in Hypermedia Networks.,
pac076c5f69655400c6c542ad8f4d5c97,"content found within. 20) and 5 Monopolies (mag. 10). 603 No Disguised B*, 10 Trade in Automo*, and 12 Exceptions for * (all have mag.",
p39f4db7fff847e946514650623c166e6,Debugging heterogeneous distributed systems using event-based mod els of behavior.,
p586dbfb90c7a110b7d934f0da616652b,Supporting network management through declaratively specified data visualizations.,
pc2d23432d47cf57e458ad273e39c6013,Expressing structural hypertext queries in GraphLog.,
pa57fea33733362cacfb24d834a5cfc54,GraphLog: a visual formalism for real life recursion.,
padd953f854f7784bb9bc20829a96ae43,Low complexity aggregation in GraphLog and Datalog.,
pa8cdd46dda98ddaf15fa1a97e31379b9,Visualizing and query ing software structures.,
p257ed71e81d3709719c7acfd9114d3c6,Creating and Filtering Structural Data Visualizations using Hygraph Patterns.,
p0375602cdbef68f9993941b6f65eca5b,Translating GraphLog into Prolog.,
pea6f83b87a53193458312a78a77627f7,A visual and temporal framework for behavior observation of active databases.,
p31bf6243be6769c07ba273dc1f9b787a,The panorama monitoring system.,
p8d42a1a44ed29b4d0278370ab79e2824,Debugging concurrent programs.,
p753cbf94b574b9778c2e416b4366049a,HERMES: A Language for Distributed Computing.,
p818b3addea67022c425687edd9ef711e,The power of the reflective relational machine.,
pc8e80dc98c209444e4ac49a13fe773ee,Queries and computation on the Web.,
p4727247d5963e332711f470f5ad2549e,Generic computation and its complexity.,
pca160d0d070be6bf91250a5d47fcfe2d,Querying and updating the file.,
p902f6fd5bf7f585bffba08c21e328740,Structures in the Web.,
p8bad9f931808e3583ecc6324961a3033,A logical query language for hypertext systems.,
p01640cb916fd81408d64bf9372706503,a system for the management of earth science data.,
pe3b7048abc91e0a8f3834b8a96f7e2d4,From structured documents to novel query facilities.,
p9c35258dad2b300215b5aa81d61ab06f,An algebra for structured office documents.,
p7d985644cdddecb8c7d3b4936c9e9b16,A declarative language for querying and restructuring the Web.,
pebfe0678fcc3cb5c1b2d346fa9f57f50,Querying the World Wide Web.,
p7950998ae16093925c4d995baa1c5956,Queries on structure in hypertext.,
